Date,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2025-09-08T01:55:49.763Z","Included","auto","No","0","898","444544","1248","446690","0.07"
"2025-09-08T01:54:35.771Z","Included","auto","No","0","1344","664064","2097","667505","0.11"
"2025-09-08T01:52:41.763Z","Included","auto","No","0","3453","1314304","3086","1320843","0.20"
"2025-09-08T01:48:33.305Z","Included","auto","No","0","4073","1725696","3254","1733023","0.25"
"2025-09-08T01:47:26.938Z","Included","auto","No","0","4583","424704","622","429909","0.07"
"2025-09-08T01:44:03.712Z","Included","auto","No","0","11434","1683968","3783","1699185","0.26"
"2025-09-08T01:40:55.433Z","Included","auto","No","0","975","419328","874","421177","0.06"
"2025-09-08T01:37:09.370Z","Included","auto","No","0","3879","2075136","3548","2082563","0.30"
"2025-09-08T01:34:57.551Z","Included","auto","No","0","2238","819328","2115","823681","0.13"
"2025-09-08T01:32:19.432Z","Included","auto","No","0","6245","808192","1834","816271","0.13"
"2025-09-08T01:29:32.008Z","Included","auto","No","0","1859","807040","1420","810319","0.12"
"2025-09-08T01:22:21.330Z","Included","auto","No","0","14177","1184640","3521","1202338","0.20"
"2025-09-08T01:20:11.717Z","Included","auto","No","0","2525","786816","2011","791352","0.12"
"2025-09-08T01:18:41.883Z","Included","auto","No","0","3296","387584","1144","392024","0.06"
"2025-09-08T01:17:09.187Z","Included","auto","No","0","3703","189184","383","193270","0.03"
"2025-09-08T01:13:36.880Z","Included","auto","No","0","6260","748032","2114","756406","0.12"
"2025-09-08T01:11:17.055Z","Included","auto","No","0","3399","1116160","4139","1123698","0.19"
"2025-09-08T01:09:06.497Z","Included","auto","No","0","3237","733952","1661","738850","0.11"
"2025-09-08T01:07:46.965Z","Included","auto","No","0","2273","546048","2193","550514","0.09"
"2025-09-08T01:05:56.738Z","Included","auto","No","0","1873","361728","2045","365646","0.07"
"2025-09-08T01:02:20.653Z","Included","auto","No","0","3562","358272","2195","364029","0.07"
"2025-09-08T00:59:34.655Z","Included","auto","No","0","12942","524672","4586","542200","0.13"
"2025-09-08T00:56:15.953Z","Included","auto","No","0","967","354688","1645","357300","0.06"
"2025-09-08T00:54:35.666Z","Included","auto","No","0","10877","670720","2180","683777","0.12"
"2025-09-08T00:53:41.438Z","Included","auto","No","0","1057","166272","1222","168551","0.03"
"2025-09-08T00:50:31.876Z","Included","auto","No","0","11773","653952","1983","667708","0.12"
"2025-09-08T00:48:15.981Z","Included","auto","No","0","346","165376","681","166403","0.03"
"2025-09-08T00:46:16.878Z","Included","auto","No","0","3999","812800","3105","819904","0.14"
"2025-09-08T00:42:56.851Z","Included","auto","No","0","4396","792448","3510","800354","0.14"
"2025-09-08T00:38:46.033Z","Included","auto","No","0","3745","937472","3932","945149","0.16"
"2025-09-08T00:34:59.276Z","Included","auto","No","0","22586","2107392","6169","2136147","0.35"
"2025-09-08T00:32:50.496Z","Included","auto","No","0","3643","863232","2951","869826","0.14"
"2025-09-08T00:31:05.869Z","Included","auto","No","0","1702","284032","1963","287697","0.06"
"2025-09-08T00:26:53.191Z","Included","auto","No","0","4967","986240","3929","995136","0.17"
"2025-09-08T00:23:02.476Z","Included","auto","No","0","27146","1309952","4850","1341948","0.25"
"2025-09-08T00:19:48.404Z","Included","auto","No","0","3264","633600","4184","641048","0.13"
"2025-09-08T00:16:42.243Z","Included","auto","No","0","24872","1739776","4732","1769380","0.30"
"2025-09-08T00:15:27.609Z","Included","auto","No","0","737","225920","2639","229296","0.06"
"2025-09-08T00:13:42.193Z","Included","auto","No","0","115151","779904","2656","897711","0.27"
"2025-09-08T00:11:28.729Z","Included","auto","No","0","111096","764544","3992","879632","0.27"
"2025-09-07T23:54:31.138Z","Included","auto","No","0","3736","849792","5831","859359","0.17"
"2025-09-07T23:48:49.818Z","Included","auto","No","0","28678","1382912","10069","1421659","0.31"
"2025-09-07T23:45:38.976Z","Included","auto","No","0","30696","582272","2565","615533","0.14"
"2025-09-07T23:43:26.370Z","Included","auto","No","0","1965","332288","2624","336877","0.07"
"2025-09-07T23:39:56.002Z","Included","auto","No","0","6545","231936","9829","248310","0.14"
"2025-09-07T23:38:01.524Z","Included","auto","No","0","7969","703616","3621","715206","0.13"
"2025-09-07T23:35:55.916Z","Included","auto","No","0","6309","466688","4011","477008","0.11"
"2025-09-07T23:34:25.691Z","Included","auto","No","0","1899","259200","2838","263937","0.06"
"2025-09-07T23:30:02.770Z","Included","auto","No","0","64125","795648","7552","867325","0.26"
"2025-09-07T23:26:52.483Z","Included","auto","No","0","3146","514176","4888","522210","0.12"
"2025-09-07T23:24:01.754Z","Included","auto","No","0","7086","529152","5945","542183","0.13"
"2025-09-07T23:20:00.143Z","Included","auto","No","0","8663","352640","8787","370090","0.14"
"2025-09-07T23:15:44.346Z","Included","auto","No","0","6736","383872","5456","396064","0.11"
"2025-09-07T23:13:36.920Z","Included","auto","No","0","4827","67840","3229","75896","0.05"
"2025-09-07T23:10:22.647Z","Included","auto","No","0","33629","148608","5174","187411","0.11"
"2025-09-07T23:04:07.138Z","Included","auto","No","0","193340","178688","11908","383936","0.17"
"2025-09-07T23:00:43.515Z","Included","auto","No","0","2070","894848","1690","898608","0.13"
"2025-09-07T22:57:36.684Z","Included","auto","No","0","217225","1560064","4219","1781508","0.51"
"2025-09-07T22:54:53.934Z","Included","auto","No","0","13631","863360","2357","879348","0.15"
"2025-09-07T22:36:08.438Z","Included","auto","No","0","2736","642432","1572","646740","0.10"
"2025-09-07T22:33:45.099Z","Included","auto","No","0","4496","1050880","1705","1057081","0.15"
"2025-09-07T22:32:13.506Z","Included","auto","No","0","6053","1031936","1892","1039881","0.16"
"2025-09-07T22:30:19.352Z","Included","auto","No","0","207740","816128","1350","1025218","0.38"
"2025-09-07T22:28:20.507Z","Included","auto","No","0","4302","1407360","1502","1413164","0.20"
"2025-09-07T22:27:12.958Z","Included","auto","No","0","2742","790656","1315","794713","0.12"
"2025-09-07T22:26:05.759Z","Included","auto","No","0","2078","586624","915","589617","0.09"
"2025-09-07T22:24:06.998Z","Included","auto","No","0","3987","1156608","1926","1162521","0.17"
"2025-09-07T22:21:08.228Z","Included","auto","No","0","3495","1326976","2408","1332879","0.19"
"2025-09-07T22:19:32.930Z","Included","auto","No","0","2145","560896","838","563879","0.08"
"2025-09-07T22:18:15.101Z","Included","auto","No","0","1946","369792","811","372549","0.06"
"2025-09-07T22:16:54.626Z","Included","auto","No","0","5642","541568","1508","548718","0.09"
"2025-09-07T22:14:37.595Z","Included","auto","No","0","4032","708608","2828","715468","0.12"
"2025-09-07T22:09:10.932Z","Included","auto","No","0","174255","1571200","4132","1749587","0.46"
"2025-09-07T22:07:47.560Z","Included","auto","No","0","1114","343680","1319","346113","0.06"
"2025-09-07T22:05:32.483Z","Included","auto","No","0","1787","852992","1513","856292","0.12"
"2025-09-07T22:03:06.992Z","Included","auto","No","0","2894","1010432","2709","1016035","0.16"
"2025-09-07T21:59:12.162Z","Included","auto","No","0","11217","1933952","6230","1951399","0.32"
"2025-09-07T21:56:02.454Z","Included","auto","No","0","5653","1691520","3616","1700789","0.25"
"2025-09-07T21:50:48.966Z","Included","auto","No","0","6445","2088192","6873","2101510","0.34"
"2025-09-07T21:47:37.960Z","Included","auto","No","0","2844","1014784","2643","1020271","0.16"
"2025-09-07T21:45:06.202Z","Included","auto","No","0","2319","855808","3451","861578","0.14"
"2025-09-07T21:43:09.291Z","Included","auto","No","0","1890","563072","1892","566854","0.09"
"2025-09-07T21:37:56.092Z","Included","auto","No","0","6102","1782912","8053","1797067","0.31"
"2025-09-07T21:33:13.202Z","Included","auto","No","0","2124","802560","5172","809856","0.15"
"2025-09-07T21:22:53.052Z","Included","auto","No","0","25138","2946432","16651","2988221","0.57"
"2025-09-07T21:21:24.594Z","Included","auto","No","0","1034","217216","2576","220826","0.05"
"2025-09-07T21:17:47.196Z","Included","auto","No","0","1796","537216","5576","544588","0.13"
"2025-09-07T21:13:17.839Z","Included","auto","No","0","101095","848128","5326","954549","0.29"
"2025-09-07T21:10:53.884Z","Included","auto","No","0","3438","611712","3958","619108","0.12"
"2025-09-07T21:07:30.447Z","Included","auto","No","0","1869","597120","1928","600917","0.10"
"2025-09-07T21:04:55.063Z","Included","auto","No","0","94902","689280","2661","786843","0.23"
"2025-09-07T21:01:24.505Z","Included","auto","No","0","6800","1599744","7021","1613565","0.28"
"2025-09-07T20:42:22.944Z","Included","auto","No","0","48736","3991808","20013","4060557","0.76"
"2025-09-07T20:34:56.877Z","Included","auto","No","0","17286","978944","17797","1014027","0.32"
"2025-09-07T20:29:06.601Z","Included","auto","No","0","24119","125312","16710","166141","0.21"
"2025-09-07T20:25:55.247Z","Included","auto","No","0","20117","16256","10618","46991","0.13"
"2025-09-07T20:22:48.474Z","Included","auto","No","0","1346","104576","3568","109490","0.05"
"2025-09-07T20:20:19.045Z","Included","auto","No","0","2492","102144","3680","108316","0.05"
"2025-09-07T20:18:11.802Z","Included","auto","No","0","1592","100608","4318","106518","0.06"
"2025-09-07T20:16:19.949Z","Included","auto","No","0","1909","98816","4309","105034","0.06"
"2025-09-07T20:14:05.808Z","Included","auto","No","0","2224","96640","4829","103693","0.06"
"2025-09-07T20:10:50.908Z","Included","auto","No","0","1920","94848","4250","101018","0.06"
"2025-09-07T20:07:34.881Z","Included","auto","No","0","3643","91264","5138","100045","0.07"
"2025-09-07T19:58:28.655Z","Included","auto","No","0","23616","137984","9888","171488","0.15"
"2025-09-07T19:53:23.528Z","Included","auto","No","0","22781","94464","6915","124160","0.11"
"2025-09-07T19:51:26.327Z","Included","auto","No","0","8389","40064","3538","51991","0.05"
"2025-09-07T19:47:17.984Z","Included","auto","No","0","604","39552","9373","49529","0.10"
"2025-09-07T19:46:25.494Z","Included","auto","No","0","1044","38528","2038","41610","0.03"
"2025-09-07T19:43:09.413Z","Included","auto","No","0","1317","37248","3392","41957","0.04"
"2025-09-07T19:40:40.014Z","Included","auto","No","0","2162","35840","4821","42823","0.06"
"2025-09-07T19:38:05.327Z","Included","auto","No","0","13268","24064","3774","41106","0.06"
"2025-09-07T19:34:57.666Z","Included","auto","No","0","24059","35968","6907","66934","0.10"
"2025-09-07T19:32:54.518Z","Included","auto","No","0","2252","18176","6334","26762","0.07"
"2025-09-07T19:27:36.221Z","Included","auto","No","0","5310","12928","5940","24178","0.07"
"2025-09-07T19:24:58.220Z","Included","auto","No","0","18366","10240","7285","35891","0.10"
"2025-09-07T19:18:14.359Z","Included","auto","No","0","2198","8064","5305","15567","0.06"
"2025-09-07T19:09:39.613Z","Included","auto","No","0","1612","6528","4426","12566","0.05"
"2025-09-06T00:51:34.071Z","Included","auto","No","0","32500","1929088","4193","1965781","0.32"
"2025-09-06T00:48:24.206Z","Errored, Not Charged","auto","No","0","2469","1061504","4059","1068032","0.18"
"2025-09-06T00:47:14.771Z","Included","auto","No","0","674","300800","892","302366","0.05"
"2025-09-06T00:42:56.317Z","Included","auto","No","0","2524","447616","3264","453404","0.09"
"2025-09-06T00:40:03.099Z","Included","auto","No","0","2856","732416","1762","737034","0.11"
"2025-09-06T00:37:24.979Z","Included","auto","No","0","318","145280","1846","147444","0.04"
"2025-09-06T00:32:37.790Z","Included","auto","No","0","3098","717312","4188","724598","0.14"
"2025-09-06T00:25:51.252Z","Included","auto","No","0","10687","273408","2672","286767","0.07"
"2025-09-06T00:22:37.760Z","Included","auto","No","0","2847","781312","5234","789393","0.15"
"2025-09-06T00:03:34.578Z","Included","auto","No","0","123216","853632","23143","999991","0.49"
"2025-09-05T23:42:21.406Z","Included","auto","No","0","12663","532480","15481","560624","0.24"
"2025-09-05T23:37:51.437Z","Included","auto","No","0","27345","1114240","10321","1151906","0.28"
"2025-09-05T23:30:42.972Z","Included","auto","No","0","60720","1122688","11735","1195143","0.33"
"2025-09-05T23:11:36.716Z","Included","auto","No","0","70960","231680","24363","327003","0.36"
"2025-09-05T23:05:55.305Z","Included","auto","No","0","14844","2811264","5167","2831275","0.42"
"2025-09-05T23:02:06.815Z","Included","auto","No","0","20834","2936320","5194","2962348","0.45"
"2025-09-05T22:55:51.498Z","Included","auto","No","0","22400","1117312","6413","1146125","0.23"
"2025-09-05T22:19:13.036Z","Included","auto","No","0","143386","4927232","73963","5144581","1.53"
"2025-09-05T22:16:26.105Z","Included","auto","No","0","2673","255872","10184","268729","0.14"
"2025-09-05T22:14:03.331Z","Included","auto","No","0","70930","12800","5546","89276","0.15"
"2025-09-05T22:00:38.449Z","Included","auto","No","0","29719","189440","24235","243394","0.30"
"2025-09-05T21:56:19.397Z","Included","auto","No","0","1284","274944","4993","281221","0.09"
"2025-09-05T21:53:39.219Z","Included","auto","No","0","22834","179200","4130","206164","0.09"
"2025-09-05T21:51:52.194Z","Included","auto","No","0","3366","263168","6262","272796","0.10"
"2025-09-05T21:51:22.821Z","Included","auto","No","0","937","42240","1721","44898","0.02"
"2025-09-05T21:44:24.750Z","Included","auto","No","0","2693","284928","4016","291637","0.08"
"2025-09-05T21:39:22.317Z","Included","auto","No","0","11470","382336","14514","408320","0.21"
"2025-09-05T21:38:44.561Z","Included","auto","No","0","467","28032","2113","30612","0.03"
"2025-09-05T21:32:35.096Z","Included","auto","No","0","8273","175744","8358","192375","0.12"
"2025-09-05T21:27:07.693Z","Included","auto","No","0","465736","174208","15983","655927","0.24"
"2025-09-05T21:21:47.667Z","Included","auto","No","0","642","205312","401","206355","0.03"
"2025-09-05T21:16:49.092Z","Included","auto","No","0","5119","1421568","3279","1429966","0.22"
"2025-09-05T21:07:00.752Z","Included","auto","No","0","194366","405888","1863","602117","0.31"
"2025-09-05T20:00:26.084Z","Included","auto","No","0","2064","791424","2925","796413","0.13"
"2025-09-05T19:58:12.733Z","Included","auto","No","0","190914","6400","1701","199015","0.26"
"2025-09-05T19:21:01.707Z","Included","auto","No","0","716","392832","1046","394594","0.06"
"2025-09-05T19:19:15.140Z","Included","auto","No","0","3104","387456","215","390775","0.05"
"2025-09-05T19:17:50.685Z","Included","auto","No","0","521","192896","1558","194975","0.04"
"2025-09-05T19:13:18.437Z","Included","auto","No","0","2457","190592","1138","194187","0.04"
"2025-09-05T19:10:10.404Z","Included","auto","No","0","1913","188800","2005","192718","0.05"
"2025-09-05T19:07:51.809Z","Included","auto","No","0","241","188288","1402","189931","0.04"
"2025-09-05T19:06:22.913Z","Included","auto","No","0","3268","370560","252","374080","0.05"
"2025-09-05T19:02:37.700Z","Included","auto","No","0","178906","6400","1898","187204","0.24"
"2025-09-05T03:04:23.677Z","Included","auto","No","0","1919","183040","1000","185959","0.04"
"2025-09-05T03:01:45.222Z","Included","auto","No","0","920","183168","1375","185463","0.04"
"2025-09-05T02:57:40.082Z","Included","auto","No","0","187099","905600","5667","1098366","0.40"
"2025-09-05T02:57:23.601Z","Errored, Not Charged","auto","No","0","0","0","0","0","0.00"
"2025-09-05T02:54:51.344Z","Included","auto","No","0","3638","352768","317","356723","0.05"
"2025-09-05T02:52:26.031Z","Included","auto","No","0","3847","345472","744","350063","0.06"
"2025-09-05T02:41:14.584Z","Included","auto","No","0","6707","671744","2557","681008","0.12"
"2025-09-05T02:38:33.637Z","Included","auto","No","0","1622","164608","1527","167757","0.04"
"2025-09-05T02:35:26.485Z","Included","auto","No","0","12342","476032","3651","492025","0.11"
"2025-09-05T02:33:53.082Z","Included","auto","No","0","1079","151680","886","153645","0.03"
"2025-09-05T02:32:47.982Z","Included","auto","No","0","549","151296","1163","153008","0.03"
"2025-09-05T02:31:27.673Z","Included","auto","No","0","333","151168","858","152359","0.03"
"2025-09-05T02:29:54.059Z","Included","auto","No","0","25113","403072","3494","431679","0.12"
"2025-09-05T02:27:53.626Z","Included","auto","No","0","1599","124800","1453","127852","0.03"
